Id,Name,ListHeaderId,Item,Uprice,Uom,MinQty,MaxQty,StartDateActive,CreatedAt,UpdatedAt
21110,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60229/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911786,NULL
21111,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60230/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911788,NULL
21112,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60231/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911789,NULL
21113,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60232/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911791,NULL
21114,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60233/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911793,NULL
21115,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60234/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911794,NULL
21116,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60236/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911795,NULL
21117,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60237/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911797,NULL
21118,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60238/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911798,NULL
21119,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60270/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911800,NULL
21120,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60271/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911802,NULL
21121,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60279/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911803,NULL
21122,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69197/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911804,NULL
21123,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69215/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911806,NULL
21124,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69233/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911807,NULL
21125,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69234/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911809,NULL
21126,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69246/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911810,NULL
21127,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69247/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911812,NULL
21128,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69255/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911813,NULL
21129,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69277/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911815,NULL
21130,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69278/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911816,NULL
21131,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69343/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911817,NULL
21132,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69379/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911819,NULL
21133,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70238/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911820,NULL
21134,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70291/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911821,NULL
21135,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70335/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911822,NULL
21136,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70348/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911824,NULL
21137,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70352/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911826,NULL
21138,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70367/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911827,NULL
21139,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70392/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911828,NULL
21140,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70395/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911830,NULL
21141,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70396/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911831,NULL
21142,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70397/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911833,NULL
21143,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70401/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911834,NULL
21144,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70404/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911836,NULL
21145,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70414/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911837,NULL
21146,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70418/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911839,NULL
21147,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70419/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911841,NULL
21148,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70423/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911842,NULL
21149,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70425/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911844,NULL
21150,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70429/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911845,NULL
21151,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70469/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911846,NULL
21152,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70529/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911848,NULL
21153,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70536/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911849,NULL
21154,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70537/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911851,NULL
21155,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70540/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911852,NULL
21156,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70541/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911854,NULL
21157,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70543/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911855,NULL
21158,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70544/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911856,NULL
21159,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70556/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911858,NULL
21160,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70569/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911859,NULL
21161,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73252/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911861,NULL
21162,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73277/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911862,NULL
21163,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73332/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911864,NULL
21164,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73334/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911865,NULL
21165,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79158/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911867,NULL
21166,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79164/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911868,NULL
21167,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79170/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911870,NULL
21168,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79171/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911871,NULL
21169,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79247/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911872,NULL
21170,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79280/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911874,NULL
21171,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79294/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911875,NULL
21172,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79303/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911877,NULL
21173,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79374/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911878,NULL
21174,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79380/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911879,NULL
21175,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79381/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911881,NULL
21176,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79404/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911882,NULL
21177,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79406/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911884,NULL
21178,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79408/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911885,NULL
21179,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79409/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911886,NULL
21180,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79421/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911888,NULL
21181,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79443/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911890,NULL
21182,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79458/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911891,NULL
21183,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79474/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911892,NULL
21184,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79484/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911894,NULL
21185,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79497/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911896,NULL
21186,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79499/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911897,NULL
21187,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79516/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911899,NULL
21188,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79528/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911900,NULL
21189,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79531/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911902,NULL
21190,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79580/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911903,NULL
21191,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79582/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911904,NULL
21192,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79603/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911906,NULL
21193,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79604/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911907,NULL
21194,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79621/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911908,NULL
21195,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79622/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911910,NULL
21196,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79631/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911911,NULL
21197,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79633/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911912,NULL
21198,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79640/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911914,NULL
21199,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79646/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911915,NULL
21200,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79658/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911917,NULL
21201,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79660/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911918,NULL
21202,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79729/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911919,NULL
21203,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80156/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911921,NULL
21204,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80230/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911922,NULL
21205,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80246/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911924,NULL
21206,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80291/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911925,NULL
21207,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80292/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911927,NULL
21208,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80342/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911928,NULL
21209,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80353/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911929,NULL
21210,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89207/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911931,NULL
21211,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89267/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911932,NULL
21212,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89272/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412038,NULL
21213,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89289/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412045,NULL
21214,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89298/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412047,NULL
21215,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89335/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412048,NULL
21216,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89344/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412050,NULL
21217,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89347/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412052,NULL
21218,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA90100/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412053,NULL
21219,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA90111/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412055,NULL
21220,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA90184/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412056,NULL
21221,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA99153/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412058,NULL
21222,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA99163/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412060,NULL
21223,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA99164/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412061,NULL
21224,INC - ECOMMERCE WEB SALES - MTO,2407721,PCUA20123/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412064,NULL
21225,INC - ECOMMERCE WEB SALES - MTO,2407721,PCUA20124/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412065,NULL
21226,INC - ECOMMERCE WEB SALES - MTO,2407721,PCUA30104/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412066,NULL
21227,INC - ECOMMERCE WEB SALES - MTO,2407721,PCUA70122/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412068,NULL
21228,INC - ECOMMERCE WEB SALES - MTO,2407721,PCUA90124/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:36.6412069,NULL
21326,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79745/BXC,32.89,LBS,25,99999,09/28/2023 00:00:00,2025-02-22 08:45:36.6412230,NULL
21332,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59565/BXC,32.89,LBS,25,99999,01/01/2023 00:00:00,2025-02-22 08:45:36.6412239,NULL
21365,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69388/BXC,33.99,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412332,NULL
21370,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA69390/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412338,NULL
21379,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70119/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412351,NULL
21392,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70596/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412367,NULL
21397,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70600/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412375,NULL
21402,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA70651/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412382,NULL
21407,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73301/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412388,NULL
21416,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA79786/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412399,NULL
21421,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80295/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412408,NULL
21426,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80358/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412414,NULL
21431,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA80404/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412420,NULL
21436,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89296/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412427,NULL
21441,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA89348/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412433,NULL
21502,INC - ECOMMERCE WEB SALES - MTO,2407721,PCSA79109/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412535,NULL
21511,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA20467/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412547,NULL
21516,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA20472/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412553,NULL
21521,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29349/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412559,NULL
21534,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29563/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412574,NULL
21539,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29760/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412580,NULL
21544,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30112/BXC,33.99,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412586,NULL
21549,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30291/BXC,32.89,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412591,NULL
21558,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39420/BXC,33.99,LBS,25,99999,10/02/2023 00:00:00,2025-02-22 08:45:36.6412602,NULL
21580,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA73350/BXC,33.99,LBS,25,99999,11/02/2023 00:00:00,2025-02-22 08:45:36.6412629,NULL
21613,INC - ECOMMERCE WEB SALES - MTO,2407721,PCMA50108/BXC,33.99,LBS,25,99999,11/16/2023 00:00:00,2025-02-22 08:45:36.6412678,NULL
21638,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40221/BXC,32.89,LBS,25,99999,12/12/2023 00:00:00,2025-02-22 08:45:36.6412710,NULL
